Linux 6.17.0-1020-gcp (neo4j-sev-8.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/05/26 	_x86_64_	(8 CPU)

03:45:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:45:11        all      0.03      0.00      0.10      0.03      0.00     99.85
03:45:16        all     44.81      0.00      1.13      0.00      0.00     54.06
03:45:21        all      0.03      0.00      0.03      0.00      0.00     99.95
03:45:26        all      8.58      0.00      0.30      0.00      0.00     91.12
03:45:31        all     38.84      0.00      2.24      0.10      0.00     58.82
03:45:36        all      0.05      0.00      0.03      0.00      0.00     99.92
Average:        all     15.35      0.00      0.64      0.02      0.00     83.99

03:45:06    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
03:45:11     19875364  28419916   2787412      8.75     81388   8721460   3382244     10.61   2744200   8565232       356
03:45:16     19799524  28344084   2863020      8.98     81388   8721468   3487224     10.94   2833632   8565240       204
03:45:21     19799644  28344204   2862888      8.98     81388   8721480   3487288     10.94   2833632   8565240       216
03:45:26     19778992  28323576   2883496      9.05     81388   8721492   3492848     10.96   2873576   8565264       228
03:45:31     19750368  28295076   2912060      9.14     81388   8721616   3501932     10.99   2903140   8565388     18596
03:45:36     19750368  28295076   2912040      9.14     81396   8721628   3510256     11.02   2903060   8565388     15572
Average:     19792377  28336989   2870153      9.01     81389   8721524   3476965     10.91   2848540   8565292      5862

03:45:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
03:45:36    nvme0n1p1      1.80      0.00     34.40      0.00     19.11      0.00      0.67      0.04
03:45:36    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:45:36    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:45:36    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      nvme0n1     13.00      0.00    188.00      0.00     14.46      0.02      1.27      0.27
Average:    nvme0n1p1     13.00      0.00    188.00      0.00     14.46      0.02      1.27      0.27
Average:    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
