Linux 6.17.0-1020-gcp (neo4j-sev-16.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/05/26 	_x86_64_	(16 CPU)

00:09:00        CPU     %user     %nice   %system   %iowait    %steal     %idle
00:09:05        all      1.55      0.00      0.89      0.00      0.00     97.56
00:09:10        all     56.47      0.00      3.84      0.08      0.00     39.61
00:09:15        all     29.31      0.00      3.49      0.09      0.00     67.11
00:09:20        all      4.95      0.00      0.70      0.03      0.00     94.33
00:09:25        all      0.50      0.00      0.47      0.00      0.00     99.03
00:09:30        all      7.84      0.00      1.59      0.10      0.00     90.47
00:09:35        all     14.62      0.00      2.50      0.10      0.00     82.78
00:09:40        all     15.46      0.00      2.58      0.11      0.00     81.85
00:09:45        all     13.18      0.00      2.49      0.11      0.00     84.21
00:09:50        all     17.70      0.00      2.49      0.15      0.00     79.66
00:09:55        all     17.90      0.00      3.08      0.09      0.00     78.92
00:10:00        all      5.13      0.00      0.81      0.01      0.00     94.05
Average:        all     15.32      0.00      2.07      0.07      0.00     82.54

00:09:00    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:09:05     51127968  59458188   4486800      6.92     73384   8720560   6083560      9.38   4276184   8555044       356
00:09:10     50841100  59171508   4772724      7.36     73388   8720736   6411340      9.89   4611020   8555232     28364
00:09:15     50841212  59171932   4772272      7.36     73388   8721044   6419976      9.90   4642512   8555544     48508
00:09:20     50858080  59188928   4755276      7.33     73388   8721172   6420748      9.90   4630476   8555672     52996
00:09:25     50762216  59092912   4851288      7.48     73388   8721020   6425132      9.91   4748656   8555520     52960
00:09:30     50754252  59085048   4859184      7.49     73388   8721120   6426808      9.91   4775108   8555620     46912
00:09:35     50740100  59071108   4873100      7.52     73388   8721332   6440152      9.93   4789152   8555832     60840
00:09:40     50731316  59062488   4881724      7.53     73392   8721512   6440536      9.93   4795772   8555996     28912
00:09:45     50746296  59077864   4866368      7.50     73392   8721888   6441440      9.93   4793284   8556392     46452
00:09:50     50725536  59057396   4886832      7.54     73392   8722184   6442876      9.94   4816444   8556684     60696
00:09:55     50730388  59062512   4881720      7.53     73392   8722444   6443884      9.94   4813496   8556948     72368
00:10:00     50723604  59055800   4888400      7.54     73392   8722516   6445088      9.94   4812260   8557020     66736
Average:     50798506  59129640   4814641      7.43     73389   8721461   6403462      9.88   4708697   8555959     47175

00:09:00          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
00:09:20        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:20        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:20        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:20      nvme0n1     16.00     11.20     37.60      0.00      3.05      0.01      0.33      0.54
00:09:20    nvme0n1p1     16.00     11.20     37.60      0.00      3.05      0.01      0.33      0.54
00:09:20    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:20    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:20    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25      nvme0n1      1.20      0.00     20.80      0.00     17.33      0.00      0.67      0.04
00:09:25    nvme0n1p1      1.20      0.00     20.80      0.00     17.33      0.00      0.67      0.04
00:09:25    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:25    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30      nvme0n1     91.00     15.20   1162.40      0.00     12.94      0.07      0.82      1.22
00:09:30    nvme0n1p1     91.00     15.20   1162.40      0.00     12.94      0.07      0.82      1.24
00:09:30    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:30    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35      nvme0n1     57.40     31.20    169.60      0.00      3.50      0.02      0.37      1.62
00:09:35    nvme0n1p1     57.40     31.20    169.60      0.00      3.50      0.02      0.37      1.62
00:09:35    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:35    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40      nvme0n1    212.80     22.40   1549.60     50.40      7.62      0.52      2.46      1.66
00:09:40    nvme0n1p1    212.80     22.40   1549.60     50.40      7.62      0.52      2.46      1.76
00:09:40    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:40    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45      nvme0n1     59.80     34.40    556.00      0.00      9.87      0.03      0.46      1.92
00:09:45    nvme0n1p1     59.80     34.40    556.00      0.00      9.87      0.03      0.46      1.96
00:09:45    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:45    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50      nvme0n1     65.80     37.60    150.40      0.00      2.86      0.02      0.32      2.22
00:09:50    nvme0n1p1     65.80     37.60    150.40      0.00      2.86      0.02      0.32      2.22
00:09:50    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:50    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55      nvme0n1     53.60     29.60    152.00      0.00      3.39      0.02      0.32      1.72
00:09:55    nvme0n1p1     53.60     29.60    152.00      0.00      3.39      0.02      0.32      1.72
00:09:55    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:09:55    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00      nvme0n1     34.60      8.00    428.00      0.00     12.60      0.04      1.03      0.60
00:10:00    nvme0n1p1     34.60      8.00    428.00      0.00     12.60      0.04      1.02      0.60
00:10:00    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:10:00    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      nvme0n1     59.00     18.67    429.40    458.60     15.37      0.07      1.09      1.27
Average:    nvme0n1p1     59.00     18.67    429.40    458.60     15.37      0.06      1.09      1.28
Average:    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
